# FUND scenario
USA,1.869
CAN,0.2265
WEU,0.8088
JPK,0.7522
ANZ,0.0319
EEU,0.0017
FSU,0.0955
MDE,0.3524
CAM,0.0297
LAM,0.0796
SAS,0.2653
SEA,0.2166
CHI,0.0671
MAF,0.0524
SSA,0.0603
SIS,0
