# FUND scenario
USA,0
CAN,0
WEU,0
JPK,0
ANZ,0
EEU,0
FSU,0
MDE,51.5
CAM,69
LAM,69
SAS,0
SEA,6
CHI,11
MAF,51.5
SSA,293.75
SIS,69
