# FUND scenario
USA,0.00053
CAN,0.00053
WEU,0.0005
JPK,0.00037
ANZ,0.00037
EEU,0.0003
FSU,0.00052
MDE,0.00019
CAM,0.00039
LAM,0.00039
SAS,0.00039
SEA,0.00046
CHI,0.00011
MAF,0.00037
SSA,0.00038
SIS,0.00039
