# FUND scenario
USA,~N(34.9374;42.9155;min=0)
CAN,~N(27.328;42.9155;min=0)
WEU,~N(25.757;17.8447;min=0)
JPK,~N(8.2986;17.7713;min=0)
ANZ,~N(18.8372;36.7267;min=0)
EEU,~N(29.6249;18.8672;min=0)
FSU,~N(36.4415;42.9155;min=0)
MDE,~N(50.5493;20.6547;min=0)
CAM,~N(44.7697;34.4286;min=0)
LAM,~N(33.7621;23.0347;min=0)
SAS,~N(74.5092;36.2131;min=0)
SEA,~N(-18.7223;8.1867;max=0)
CHI,~N(82.0355;29.0776;min=0)
MAF,~N(50.4842;23.0206;min=0)
SSA,~N(43.4397;13.5145;min=0)
SIS,~N(16.9938;8.0489;min=0)
