# FUND scenario
USA,0.007
CAN,0.007
WEU,0.02
JPK,0.423
ANZ,0.037
EEU,0.012
FSU,0.003
MDE,4.229
CAM,1.235
LAM,1.217
SAS,0.898
SEA,0.629
CHI,1.43
MAF,7.474
SSA,8.275
SIS,1.296
