# FUND scenario
USA,~N(151.6768;3.4583;min=0)
CAN,~N(195.6424;3.4583;min=0)
WEU,~N(19.2327;1.2716;min=0)
JPK,~N(65.5934;3.5211;min=0)
ANZ,~N(67.1775;2.9403;min=0)
EEU,~N(61.484;1.5395;min=0)
FSU,~N(-3.4422;3.4583;max=0)
MDE,~N(-2.4508;1.5732;max=0)
CAM,~N(-0.6855;2.6117;max=0)
LAM,~N(16.6942;1.8829;min=0)
SAS,~N(-1.6072;2.6242;max=0)
SEA,~N(-0.6838;1.4722;max=0)
CHI,~N(81.1077;3.4522;min=0)
MAF,~N(-1.9826;1.9196;max=0)
SSA,~N(-1.0407;0.9609;max=0)
SIS,~N(1.6035;1.1897;min=0)
