# FUND scenario
USA,157.8
CAN,13.7
WEU,304.3
JPK,104
ANZ,10.1
EEU,87.7
FSU,180.1
MDE,58.6
CAM,35
LAM,114.9
SAS,464.1
SEA,183.2
CHI,567.2
MAF,44.1
SSA,175.8
SIS,19.8
