# FUND scenario
USA,0.1239
CAN,0.1122
WEU,0.1473
JPK,0.149
ANZ,0.1115
EEU,0.1034
FSU,0.0931
MDE,0.0358
CAM,0.0384
LAM,0.0486
SAS,0.0406
SEA,0.04
CHI,0.0856
MAF,0.0373
SSA,0.0291
SIS,0.0604
