# FUND scenario
USA,~Gamma(5.8284;0.2071)
CAN,~Gamma(5.8284;0.2071)
WEU,~Gamma(5.8284;0.2071)
JPK,~Gamma(5.8284;0.2071)
ANZ,~Gamma(5.8284;0.2071)
EEU,~Gamma(5.8284;0.2071)
FSU,~Gamma(5.8284;0.2071)
MDE,~Gamma(5.8284;0.2071)
CAM,~Gamma(5.8284;0.2071)
LAM,~Gamma(5.8284;0.2071)
SAS,~Gamma(5.8284;0.2071)
SEA,~Gamma(5.8284;0.2071)
CHI,~Gamma(5.8284;0.2071)
MAF,~Gamma(5.8284;0.2071)
SSA,~Gamma(5.8284;0.2071)
SIS,~Gamma(5.8284;0.2071)
