# FUND scenario
USA,0
CAN,0
WEU,0
JPK,0
ANZ,0
EEU,0
FSU,0
MDE,0
CAM,0
LAM,0
SAS,0.25
SEA,0.4286
CHI,0
MAF,0
SSA,0
SIS,0
