# FUND scenario
USA,1704.156
CAN,1704.156
WEU,631.878
JPK,166.292
ANZ,82.96
EEU,846.775
FSU,6734.631
MDE,166.214
CAM,643.001
LAM,649.877
SAS,896.137
SEA,630.93
CHI,400.604
MAF,989.751
SSA,5706.631
SIS,1092.314
