# FUND scenario
USA,39.60689
CAN,65.32902
WEU,19.17755
JPK,7.4647
ANZ,212.39648
EEU,33.53457
FSU,23.25449
MDE,23.25449
CAM,108.39115
LAM,23.25449
SAS,57.43782
SEA,23.25449
CHI,12.32164
MAF,23.25449
SSA,23.25449
SIS,23.25449
