# FUND scenario
USA,~N(0.9452;6.7337)
CAN,~N(-1.9284;6.7337)
WEU,~N(-0.765;2.4863)
JPK,~N(0.4185;5.813)
ANZ,~N(0.2579;5.7279)
EEU,~N(-1.2946;2.9883)
FSU,~N(1.5277;6.7337)
MDE,~N(5.6711;3.069)
CAM,~N(3.8894;5.0789)
LAM,~N(1.0893;3.6563)
SAS,~N(10.2485;5.1264)
SEA,~N(4.8562;3.2809)
CHI,~N(4.4083;6.5634)
MAF,~N(5.198;3.7408)
SSA,~N(3.6196;1.8681)
SIS,~N(4.1354;2.033)
