# FUND scenario
USA,0
CAN,0
WEU,0
JPK,0
ANZ,0
EEU,0
FSU,0
MDE,24.8571
CAM,4.5714
LAM,4.5714
SAS,16.3462
SEA,3.2727
CHI,0
MAF,24.8571
SSA,3.694
SIS,4.5714
