# FUND scenario
USA,1.04
CAN,1.07
WEU,4.48
JPK,1.04
ANZ,1.27
EEU,3.01
FSU,0.75
MDE,3.42
CAM,0.69
LAM,1.97
SAS,2.31
SEA,1.8
CHI,4.46
MAF,17.61
SSA,9.69
SIS,2.51
