# FUND scenario
USA,9207581
CAN,9872483
WEU,3705040
JPK,472934
ANZ,9235211
EEU,2186128
FSU,21716915
MDE,6313671
CAM,2440575
LAM,17451759
SAS,5137567
SEA,4958546
CHI,10958008
MAF,3953026
SSA,24329621
SIS,332534
