# FUND scenario
USA,~N(-0.00065;0.00065)
CAN,~N(-0.00057;0.00057)
WEU,~N(-0.00027;0.00027)
JPK,~N(3E-06;3E-06)
ANZ,~N(3E-06;3E-06)
EEU,~N(-0.00697;0.00697)
FSU,~N(-0.02754;0.02754)
MDE,~N(-0.00133;0.00133)
CAM,~N(-0.0013;0.0013)
LAM,~N(-0.0014;0.0014)
SAS,~N(-0.00156;0.00156)
SEA,~N(-0.00314;0.00314)
CHI,~N(0.00569;0.00569)
MAF,~N(-0.00902;0.00902)
SSA,~N(-0.0036;0.0036)
SIS,~N(-0.0013;0.0013)
