# FUND scenario
USA,10.2819
CAN,12.4901
WEU,14.273
JPK,17.4298
ANZ,18.1757
EEU,11.1699
FSU,10.208
MDE,22.3821
CAM,16.7743
LAM,82.2365
SAS,35.4515
SEA,27.154
CHI,19.9252
MAF,27.154
SSA,27.154
SIS,27.154
