# FUND scenario
USA,0.03
CAN,0.03
WEU,0.03
JPK,0.03
ANZ,0.03
EEU,0.03
FSU,0.03
MDE,0.03
CAM,0.03
LAM,0.03
SAS,0.03
SEA,0.03
CHI,0.03
MAF,0.03
SSA,0.03
SIS,0.03
