# FUND scenario
USA,1373498
CAN,1170585
WEU,1004586
JPK,171553
ANZ,1514759
EEU,220274
FSU,5527204
MDE,601498
CAM,509083
LAM,3131627
SAS,1241785
SEA,1908853
CHI,973897
MAF,445413
SSA,1395419
SIS,206778
