# FUND scenario
USA,0.1163
CAN,0.0659
WEU,0.1578
JPK,0.1558
ANZ,-0.0516
EEU,0.0051
FSU,-0.0121
MDE,-0.0391
CAM,-0.0892
LAM,-0.1592
SAS,0.3132
SEA,0.8026
CHI,0.6088
MAF,0.0611
SSA,0.3879
SIS,0.0095
