# FUND scenario
USA,~N(0.4342;5.5281)
CAN,~N(0.4342;5.5281)
WEU,~N(0.4341;2.0412)
JPK,~N(0.4342;4.7723)
ANZ,~N(0.4342;4.7024)
EEU,~N(0.4342;2.4533)
FSU,~N(0.4342;5.5281)
MDE,~N(0.4194;2.5196)
CAM,~N(0.4342;4.1696)
LAM,~N(0.4335;3.0017)
SAS,~N(0.4342;4.2086)
SEA,~N(0.4339;2.6935)
CHI,~N(0.4319;5.3883)
MAF,~N(0.4341;3.0711)
SSA,~N(0.411;1.5337)
SIS,~N(0.2522;1.669)
