# FUND scenario
USA,6343
CAN,532.5
WEU,8285.4
JPK,5100.7
ANZ,359.5
EEU,338.1
FSU,915.1
MDE,447.3
CAM,296
LAM,1078
SAS,351.5
SEA,456.2
CHI,511.4
MAF,137.3
SSA,275.1
SIS,37.2
