# FUND scenario
USA,~N(0.089;0.1484;min=0)
CAN,~N(0.0402;0.065;min=0)
WEU,~N(0.1541;0.1183;min=0)
JPK,~N(0.2319;0.366;min=0)
ANZ,~N(0.1048;0.085;min=0)
EEU,~N(0.0952;0.0514;min=0)
FSU,~N(0.0671;0.0548;min=0)
MDE,~N(0.0943;0.0266;min=0)
CAM,~N(0.1641;0.0538;min=0)
LAM,~N(0.0596;0.0504;min=0)
SAS,~N(0.058;0.0164;min=0)
SEA,~N(0.0845;0.4181;min=0)
CHI,~N(0.1921;0.0613;min=0)
MAF,~N(0.0727;0.019;min=0)
SSA,~N(0.0505;0.022;min=0)
SIS,~N(0.2377;0.0864;min=0)
