# FUND scenario
USA,8.7638
CAN,8.7638
WEU,8.7638
JPK,8.7638
ANZ,8.7638
EEU,11.8101
FSU,11.8101
MDE,21.8098
CAM,22.1552
LAM,22.1552
SAS,16.5094
SEA,20.0541
CHI,8.3072
MAF,21.8098
SSA,21.5857
SIS,22.1552
