# FUND scenario
USA,0.0248
CAN,0.0378
WEU,0.0563
JPK,0.0437
ANZ,0.0781
EEU,0.1469
FSU,0.2633
MDE,0.1618
CAM,0.1153
LAM,0.1145
SAS,0.3565
SEA,0.2729
CHI,0.3824
MAF,0.2456
SSA,0.1799
SIS,0.1151
