# FUND scenario
USA,1.6924
CAN,0.1204
WEU,2.0556
JPK,0.0897
ANZ,0.0152
EEU,0.2585
FSU,1.3184
MDE,0.0311
CAM,0.055
LAM,0.2071
SAS,0.4361
SEA,0.1586
CHI,1.3663
MAF,0.0416
SSA,0.2097
SIS,0.0152
