# FUND scenario
USA,254.1
CAN,27.8
WEU,376.6
JPK,166.4
ANZ,20.2
EEU,124.3
FSU,289.6
MDE,189.2
CAM,106.3
LAM,300.2
SAS,1131.7
SEA,444.1
CHI,1184.1
MAF,117.8
SSA,494.4
SIS,39.9
